Recipe ID,Recipe Name,All Ingredients,All Ingredients,Instructions,Key Ingredients,Servings,Practical Serving,Carbs,Protein,Fat,Fiber,Energy,Maximum Quantity,Cal/serving,Calculation,Easy to order?,Easy to carry?,Easy to cook?,Time to cook?,Flavour,Category,Macro Category,Base,Theme,Can be given in,Heavy Light,Diet Pref,Allergen,Can't be given in,"Country
Availability","Dish
Nationality",Tier,Cuisine,"Seasonality
(Availability)",Temperature,Commonality,Excite Level,,,Quantity per serving (in gms),Is Measured in?,Weight of measured amount,Carbs/100gm,Protein/100gm,Fat/100gm,Fiber/100gm,Energy/100gm
8bdc4b13-8e0e-48f1-ac38-9030cd37118c,Bhogichi Bhaji,"{""Chopped fresh fenugreek leaves (methi)-1/4 cup"",""Chopped fresh mustard leaves (sarson)-1/4 cup"",""Chopped fresh spinach leaves-1/4 cup"",""Chopped fresh dill leaves (shepu) -1/4 cup"",""Chopped fresh amaranth leaves (harive)-1/4 cup"",""Chopped fresh radish leaves -1/4 cup"",""Chopped fresh carrot- 1/4 cup"",""Chopped fresh green garlic (or regular garlic) -2 tsp"",""Chopped onion-1/4 cup"",""Small tomato, chopped-1"",""mustard seeds-1/4 tsp"",""cumin seeds-1/4 tsp"",""turmeric powder 1/4 tsp"",""teaspoon red chili powder-1/4 tsp"",""Cooking Oil-1 tbsp"",""Salt to taste""}","Chopped fresh fenugreek leaves (methi)-1/4 cup
Chopped fresh mustard leaves (sarson)-1/4 cup
Chopped fresh spinach leaves-1/4 cup
Chopped fresh dill leaves (shepu) -1/4 cup
Chopped fresh amaranth leaves (harive)-1/4 cup
Chopped fresh radish leaves -1/4 cup
Chopped fresh carrot- 1/4 cup
Chopped fresh green garlic (or regular garlic) -2 tsp
Chopped onion-1/4 cup
Small tomato
 chopped-1
mustard seeds-1/4 tsp
cumin seeds-1/4 tsp
turmeric powder 1/4 tsp
teaspoon red chili powder-1/4 tsp
Cooking Oil-1 tbsp
Salt to taste",,"Carrot - 0.25'cup
Oil - 1'tbsp
Fenugreek leaf - 7'g
Spinach - 7'g
Dill leaf - 5'g
Radish leaves - 10'g",1,1.5Cup,5,1.46,15.16,3.5,162.3,2.00,162.3,"carrot → 0.25'cup = 62.5g | carrot → Carbs: 4.06, Protein: 0.63, Fat: 0, Fiber: 2.81, Energy: 18.75 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135 | fenugreek leaf → direct: 7g | fenugreek leaf → Carbs: 0.15, Protein: 0.26, Fat: 0.06, Fiber: 0.34, Energy: 2.16 | spinach → direct: 7g | spinach → Carbs: 0.25, Protein: 0.2, Fat: 0.03, Fiber: 0.17, Energy: 2.07 | dill leaf → direct: 5g | dill leaf → Carbs: 0.26, Protein: 0.15, Fat: 0.03, Fiber: 0, Energy: 1.87 | radish leaves → direct: 10g | radish leaves → Carbs: 0.28, Protein: 0.22, Fat: 0.05, Fiber: 0.18, Energy: 2.46",,,,,,Sabzi,,,,,,,,,,,,,,,,,"Carrot
Oil
Fenugreek leaf
Spinach
Dill leaf
Radish leaves","0.25'cup
1'tbsp
7'g
7'g
5'g
10'g",,Katori,150gm,3.33,0.97,10.11,2.33,108.20
8c43c38f-16bb-4de2-aa4c-90e49ae0b277,Chocolate,"{""Water - 1 cup"",""Butter - 1 cup"",""Almond - 0.5 cup"",""Cranberry - 0.5 cup"",""Stevia - 0.5 cup"",""Cocoa Powder - 1.5 cup""}","Water - 1 cup
Butter - 1 cup
Almond - 0.5 cup
Cranberry - 0.5 cup
Stevia - 0.5 cup
Cocoa Powder - 1.5 cup",,"Butter - 1'cup
Almond - 70'g
Cranberry - 60'g
Cocoa powder - 120'g",18,1 square (30g),92.05,40.91,254.18,9.15,2818.64,2.00,156.6,"butter → 1'cup = 250g | butter → Carbs: 0.25, Protein: 2.25, Fat: 202.75, Fiber: 0, Energy: 1834 | almond → direct: 70g | almond → Carbs: 15.12, Protein: 14.84, Fat: 34.93, Fiber: 9.15, Energy: 434.14 | cranberry → direct: 60g | cranberry → Carbs: 7.2, Protein: 0.3, Fat: 0.06, Fiber: 0, Energy: 30.54 | cocoa powder → direct: 120g | cocoa powder → Carbs: 69.48, Protein: 23.52, Fat: 16.44, Fiber: 0, Energy: 519.96",,0,Hard,High,,Dessert,Dessert,Chocolate,,,,Vegetarian,"Gluten free, Mushroom free",,Both,,Metro,,All Season,,2,,"Butter
Almond
Cranberry
Cocoa powder","1'cup
70'g
60'g
120'g",,Numbers,30gm,17.05,7.58,47.07,1.69,521.97
8c5cd9f9-e2b8-4671-a350-617e0e7b42a9,Bhetki Paturi,"{""For the Fish:"",""2 bhetki fish fillets (about 200g each)"",""Salt to taste"",""1/2 teaspoon turmeric powder"",""For the Mustard-Coconut Paste:"",""3 tablespoons yellow mustard seeds"",""2 tablespoons grated coconut"",""2-3 green chilies (adjust to your spice preference)"",""1 teaspoon poppy seeds (khuskhus)"",""1/2 teaspoon turmeric powder"",""1-2 teaspoons mustard oil"",""Salt to taste"",""For Wrapping:"",""2 pieces of banana leaves (each about 10x10 inches), softened by lightly heating over an open flame or hot griddle"",""For Cooking:"",""Thread or kitchen twine to tie the banana leaf parcels"",""Water for steaming""}","For the Fish:
2 bhetki fish fillets (about 200g each)
Salt to taste
1/2 teaspoon turmeric powder
For the Mustard-Coconut Paste:
3 tablespoons yellow mustard seeds
2 tablespoons grated coconut
2-3 green chilies (adjust to your spice preference)
1 teaspoon poppy seeds (khuskhus)
1/2 teaspoon turmeric powder
1-2 teaspoons mustard oil
Salt to taste
For Wrapping:
2 pieces of banana leaves (each about 10x10 inches)
 softened by lightly heating over an open flame or hot griddle
For Cooking:
Thread or kitchen twine to tie the banana leaf parcels
Water for steaming",,"Fish Fillet - 400'g
Mustard oil - 2'tsp
Coconut - 2'tbsp",3,120 gm fish,7.11,73.27,51.75,3.13,787.67,155.00,262.6,"fish fillet → direct: 400g | fish fillet → Carbs: 0, Protein: 71.2, Fat: 22.4, Fiber: 0, Energy: 486.8 | mustard oil → 2'tsp = 10g | mustard oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | coconut → 2'tbsp = 30g | coconut → Carbs: 7.11, Protein: 2.07, Fat: 19.35, Fiber: 3.13, Energy: 210.87",,,,,,Curry,,,,,,,,,,,,,,,,,"Fish Fillet
Mustard oil
Coconut","400'g
2'tsp
2'tbsp",,Grams,155gm,1.53,15.76,11.13,0.67,169.39
8c84ebfb-0724-4580-a5c7-d32ea959d578,Egg Bhurji,"{""Whole Eggs - 2"",""Oil or Ghee - 1 tsp"",""Onion - 1/2"",""Green Chilli - 1"",""Salt - 1/4 tsp or as per taste"",""Tomato - 1/2"",""Red chilli Powder - 1/4 tsp"",""Turmeric Powder - a pinch"",""Green Coriander Leaves - 1 tbsp"",""(Optional) Chopped Veggies of your Choice (French Beans/Carrot/Capsicum) - 1/2 cup""}","Whole Eggs - 2
Oil or Ghee - 1 tsp
Onion - 1/2
Green Chilli - 1
Salt - 1/4 tsp or as per taste
Tomato - 1/2
Red chilli Powder - 1/4 tsp
Turmeric Powder - a pinch
Green Coriander Leaves - 1 tbsp
(Optional) Chopped Veggies of your Choice (French Beans/Carrot/Capsicum) - 1/2 cup",,"Egg - 2
Ghee - 1'tsp
Onion - 0.5
Tomato - 0.5
French beans - 1'tbsp
Carrot - 1'tbsp
Capsicum - 1'tbsp",1.5,1 Cup,18.94,17.1,15,4.74,279.11,1.50,186.1,"egg → 2 × 50g = 100g | egg → Carbs: 0.7, Protein: 12.6, Fat: 9.5, Fiber: 0, Energy: 138.7 | ghee → 1'tsp = 5g | ghee → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | onion → 0.5 × 150g = 75g | onion → Carbs: 4.88, Protein: 0.83, Fat: 0.08, Fiber: 1.84, Energy: 23.48 | tomato → 0.5 × 123g = 61.5g | tomato → Carbs: 2.4, Protein: 0.55, Fat: 0.12, Fiber: 1.09, Energy: 12.85 | french beans → 1'tbsp = 15g | french beans → Carbs: 9.61, Protein: 2.82, Fat: 0.3, Fiber: 0.66, Energy: 52.49 | carrot → 1'tbsp = 15g | carrot → Carbs: 0.98, Protein: 0.15, Fat: 0, Fiber: 0.67, Energy: 4.5 | capsicum → 1'tbsp = 15g | capsicum → Carbs: 0.38, Protein: 0.15, Fat: 0, Fiber: 0.48, Energy: 2.1",,1,Hard,High,,High Protein Sabzi,Sabzi,Egg,,,,Eggitarian,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Egg
Ghee
Onion
Tomato
French beans
Carrot
Capsicum","2
1'tsp
0.5
0.5
1'tbsp
1'tbsp
1'tbsp",,Katori,150gm,8.42,7.60,6.67,2.11,124.05
8cc3434c-f0f0-4205-a176-23d36cfe5cd2,Paneer Parsley Balls,"{""Paneer - 1/2 Cup"",""Green Chili - 1"",""Salt - As Per Taste"",""Garam Masala - 1/2 tsp"",""Turmeric - 1/2 tsp"",""Chopped Parsley - 1/4 Cup"",""Oats - 2 tbsp"",""Oil - 1 tsp""}","Paneer - 1/2 Cup
Green Chili - 1
Salt - As Per Taste
Garam Masala - 1/2 tsp
Turmeric - 1/2 tsp
Chopped Parsley - 1/4 Cup
Oats - 2 tbsp
Oil - 1 tsp",,"Paneer - 100'g
Oats - 2'tbsp
Oil - 1'tsp",2.5,1 ball,23.89,26.07,35.67,0,520.81,3.00,208.3,"paneer → direct: 100g | paneer → Carbs: 4, Protein: 21, Fat: 28.6, Fiber: 0, Energy: 357.4 | oats → 2'tbsp = 30g | oats → Carbs: 19.89, Protein: 5.07, Fat: 2.07, Fiber: 0, Energy: 118.41 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Hard,High,,Light Meal,Meal,Paneer,,,,Vegetarian,"Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Paneer
Oats
Oil","100'g
2'tbsp
1'tsp",,Numbers,70gm,13.65,14.90,20.38,0.00,297.61
8cf52d3d-e614-448b-aa57-135b7cb96383,Fitelo Green Tea (Honey Lemon / Mint Masala),"{""Fitelo Whole Leaf Green Tea Leaves (Honey Lemon / Mint Masala) - 1 tsp"",""Water - 1 cup""}","Fitelo Whole Leaf Green Tea Leaves (Honey Lemon / Mint Masala) - 1 tsp
Water - 1 cup",,Fitelo whole leaf green tea leaves - 2'g,1,1 cup,-,-,-,-,-,1.00,#VALUE!,fitelo whole leaf green tea leaves → direct: 2g | Ingredient not found in nutrition sheet: fitelo whole leaf green tea leaves,,,,,,Tea,,,,,,,,,,,,,,,,,Fitelo whole leaf green tea leaves,2'g,,Cup,150ml,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
8cf85964-8703-4f7f-ac09-3d0671c81816,Low Calorie Pav Bhaji,"{""Olive Oil - 1 tsp"",""Cauliflower - 0.2 cup"",""Carrot - 4"",""Peas - 1 cup"",""Tomato - 4"",""Onion - 1"",""Salt - 1 tsp"",""Butter - 1 tsp"",""Lemon Juice - 1 tsp"",""Pav Bhaji Masala - 2 tsp"",""Red Chilli - 1 tsp"",""Whole Wheat Pav - 4""}","Olive Oil - 1 tsp
Cauliflower - 0.2 cup
Carrot - 4
Peas - 1 cup
Tomato - 4
Onion - 1
Salt - 1 tsp
Butter - 1 tsp
Lemon Juice - 1 tsp
Pav Bhaji Masala - 2 tsp
Red Chilli - 1 tsp
Whole Wheat Pav - 4",,"Olive oil - 1'tsp
Cauliflower - 20'g
Carrot - 4
Peas - 120'g
Butter - 1'tsp
Whole wheat pav - 4",4,1 plate with 1-2 pav,93.59,29.35,15.19,21.2,628.1,1.00,157.0,"olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | cauliflower → direct: 20g | cauliflower → Carbs: 1, Protein: 0.38, Fat: 0.06, Fiber: 0.74, Energy: 6.02 | carrot → 4 × 61g = 244g | carrot → Carbs: 15.86, Protein: 2.44, Fat: 0, Fiber: 10.96, Energy: 73.2 | peas → direct: 120g | peas → Carbs: 8.4, Protein: 6.48, Fat: 0.48, Fiber: 7.58, Energy: 63.84 | butter → 1'tsp = 5g | butter → Carbs: 0.01, Protein: 0.05, Fat: 4.06, Fiber: 0, Energy: 36.68 | whole wheat pav → 4 × 40g = 160g | whole wheat pav → Carbs: 68.32, Protein: 20, Fat: 5.6, Fiber: 1.92, Energy: 403.36",,0,Hard,High,,Heavy Meal,Meal,,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Metro,,All Season,,0,,"Olive oil
Cauliflower
Carrot
Peas
Butter
Whole wheat pav","1'tsp
20'g
4
120'g
1'tsp
4",,medium bowl,300gm,7.80,2.45,1.27,1.77,52.34
8d0f5682-89d3-48c7-a982-84106dd32392,Tofu Curry,"{""Firm tofu - 100 gm"",""Olive oil or coconut oil - 2 tsp"",""Onion - 1/2"",""Garlic - 1"",""Ginger - 1/2 tsp"",""Tomato - 1"",""Coconut milk - 1/2 cup"",""Curry powder - 1 tsp"",""Turmeric powder - 1/4 tsp"",""Ground cumin - 1/4 tsp"",""Garam masala - 1/4 tsp"",""Salt - to tatse"",""Black pepper - to taste"",""Fresh cilantro - for garnish""}","Firm tofu - 100 gm
Olive oil or coconut oil - 2 tsp
Onion - 1/2
Garlic - 1
Ginger - 1/2 tsp
Tomato - 1
Coconut milk - 1/2 cup
Curry powder - 1 tsp
Turmeric powder - 1/4 tsp
Ground cumin - 1/4 tsp
Garam masala - 1/4 tsp
Salt - to tatse
Black pepper - to taste
Fresh cilantro - for garnish",,"Tofu - 100'g
Olive oil - 2'tsp
Coconut milk - 0.5'cup
Onion - 0.5
Tomato - 1
",2,1 bowl,18.45,12.91,44.87,6.76,529.36,2.00,264.7,"tofu → direct: 100g | tofu → Carbs: 1.9, Protein: 8.1, Fat: 4.8, Fiber: 1, Energy: 82.8 | olive oil → 2'tsp = 10g | olive oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | coconut milk → 0.5'cup = 125g | coconut milk → Carbs: 6.88, Protein: 2.88, Fat: 29.75, Fiber: 1.75, Energy: 307.38 | onion → 0.5 × 150g = 75g | onion → Carbs: 4.88, Protein: 0.83, Fat: 0.08, Fiber: 1.84, Energy: 23.48 | tomato → 1 × 123g = 123g | tomato → Carbs: 4.8, Protein: 1.11, Fat: 0.25, Fiber: 2.18, Energy: 25.71",,,,,,Curry,,,,,,,,,,,,,,,,,"Tofu
Olive oil
Coconut milk
Onion
Tomato","100'g
2'tsp
0.5'cup
0.5
1",,medium bowl,200ml,4.61,3.23,11.22,1.69,132.34
8d16fefb-ae84-4c2f-af3b-99e0914e562c,Carrot Chutney,"{""Carrots - 3 Medium Sized"",""Dried red chilies - 8"",""Mustard seeds - 11 tbsp"",""Jaggery -(1 teaspoon, optional)"",""Salt (to taste)"",""Oil - 1 tbsp"",""Curry leaves -(5-6)""}","Carrots - 3 Medium Sized
Dried red chilies - 8
Mustard seeds - 11 tbsp
Jaggery -(1 teaspoon
 optional)
Salt (to taste)
Oil - 1 tbsp
Curry leaves -(5-6)",,"Carrot - 3
Oil - 1'tbsp
Jaggery powder - 1'tsp",6,1.5-2 tbsp,16.9,1.83,15,8.22,208.65,2.00,34.8,"carrot → 3 × 61g = 183g | carrot → Carbs: 11.9, Protein: 1.83, Fat: 0, Fiber: 8.22, Energy: 54.9 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135 | jaggery powder → 1'tsp = 5g | jaggery powder → Carbs: 5, Protein: 0, Fat: 0, Fiber: 0, Energy: 18.75",,,,,,Chutney,,,,,,,,,,,,,,,,,"Carrot
Oil
Jaggery powder","3
1'tbsp
1'tsp",,Tbsp,15gm,18.78,2.03,16.67,9.13,231.83
8d505a8b-bc49-44aa-b2db-bc8ce9f918b5,Poha Chilla,"{""Poha - 30 g"",""Sooji - 30 g"",""Curd - 1 tsp"",""Onion - 1/2"",""Tomato - 1/2"",""Rye - 1/2 tsp"",""Curry leaves - 2-3"",""Water - 1/2 cup"",""Salt -as per taste"",""Black pepper -  a pinch"",""Kitchen king - 1/4 tsp"",""Olive oil - 1 tsp""}","Poha - 30 g
Sooji - 30 g
Curd - 1 tsp
Onion - 1/2
Tomato - 1/2
Rye - 1/2 tsp
Curry leaves - 2-3
Water - 1/2 cup
Salt -as per taste
Black pepper -  a pinch
Kitchen king - 1/4 tsp
Olive oil - 1 tsp",,"Poha - 30'g
Rava - 30'g
Curd - 1'tsp
Olive oil - 1'tsp",2,1-2 chila,45.27,5.97,5.86,1.04,257.5,2.00,128.8,"poha → direct: 30g | poha → Carbs: 23.19, Protein: 1.98, Fat: 0.36, Fiber: 1.04, Energy: 103.92 | rava → direct: 30g | rava → Carbs: 21.84, Protein: 3.81, Fat: 0.33, Fiber: 0, Energy: 105.45 | curd → 1'tsp = 5g | curd → Carbs: 0.24, Protein: 0.18, Fat: 0.17, Fiber: 0, Energy: 3.13 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,,,,,Chila,,,,,,,,,,,,,,,,,"Poha
Rava
Curd
Olive oil","30'g
30'g
1'tsp
1'tsp",,Numbers,100gm,22.64,2.99,2.93,0.52,128.75
8d99353b-f3aa-45e1-8a0f-775090431957,Testing R,"{""\""Rava (Semolina) – 1/2 cup"",""Moong Dal (split yellow lentils) – 1/4 cup"",""Water – 2 1/2 cups (for cooking)"",""Ghee – 2 tsp"",""Black Peppercorns – 1/2 tsp (coarsely crushed)"",""Cumin Seeds – 1/2 tsp"",""Ginger – 1 inch (finely chopped or grated)"",""Green Chillies – 1 (slit, optional)"",""Curry Leaves – 8-10"",""Salt – to taste\""""}","\Rava (Semolina) – 1/2 cup
Moong Dal (split yellow lentils) – 1/4 cup
Water – 2 1/2 cups (for cooking)
Ghee – 2 tsp
Black Peppercorns – 1/2 tsp (coarsely crushed)
Cumin Seeds – 1/2 tsp
Ginger – 1 inch (finely chopped or grated)
Green Chillies – 1 (slit
 optional)
Curry Leaves – 8-10
Salt – to taste\",,"Rava - 0.5'cup
Moong dal - 0.25'cup
Ghee - 2'tsp",-,-,130.13,30.81,12.13,0,752.06,-,#VALUE!,"rava → 0.5'cup = 125g | rava → Carbs: 91, Protein: 15.88, Fat: 1.38, Fiber: 0, Energy: 439.38 | moong dal → 0.25'cup = 62.5g | moong dal → Carbs: 39.13, Protein: 14.94, Fat: 0.75, Fiber: 0, Energy: 222.69 | ghee → 2'tsp = 10g | ghee → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90",,,,,,,,,,,,,,,,,,,,,,,"Rava
Moong dal
Ghee","0.5'cup
0.25'cup
2'tsp",-,-,-,#N/A,#N/A,#N/A,#N/A,#N/A
8dc53b3d-8c27-4d7d-a7d7-693e8accc9fa,Buckwheat Salad,"{""1/2 cup onion (finely chopped)"",""1/2 cup tomato (finely chopped)"",""1 teaspoon mint (finely chopped)"",""1/2 cup pomegranate seeds (anar)"",""100 g boiled buckwheat dalia"",""100 g cucumber (finely chopped)"",""Juice of 1 lemon"",""1/2 tablespoon olive oil"",""Salt (to taste)"",""1/2 teaspoon black pepper"",""1 green chili (finely chopped)""}","1/2 cup onion (finely chopped)
1/2 cup tomato (finely chopped)
1 teaspoon mint (finely chopped)
1/2 cup pomegranate seeds (anar)
100 g boiled buckwheat dalia
100 g cucumber (finely chopped)
Juice of 1 lemon
1/2 tablespoon olive oil
Salt (to taste)
1/2 teaspoon black pepper
1 green chili (finely chopped)",,"buckwheat dalia - 40'g
Pomegranate - 80'g
Cucumber - 100'g
Olive oil - 0.5'tbsp",2,1 medium bowl (200 ml),47.14,6.65,9.74,8.53,291.9,1.50,146.0,"buckwheat dalia → direct: 40g | buckwheat dalia → Carbs: 29.98, Protein: 4.69, Fat: 1.08, Fiber: 4.12, Energy: 138.4 | pomegranate → direct: 80g | pomegranate → Carbs: 14.96, Protein: 1.36, Fat: 0.96, Fiber: 2.26, Energy: 73.6 | cucumber → direct: 100g | cucumber → Carbs: 2.2, Protein: 0.6, Fat: 0.2, Fiber: 2.15, Energy: 12.4 | olive oil → 0.5'tbsp = 7.5g | olive oil → Carbs: 0, Protein: 0, Fat: 7.5, Fiber: 0, Energy: 67.5",,0,Medium,Medium,,Heavy Salad,Salad,Buckwheat,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,India,,Both,,All Season,,2,,"buckwheat dalia
Pomegranate
Cucumber
Olive oil","40'g
80'g
100'g
0.5'tbsp",,medium bowl,250gm,9.43,1.33,1.95,1.71,58.38
8de6716f-3d46-46a1-a344-7bc800848a98,Pineapple,"{""Pineapple - 1 cup (150 g)""}",Pineapple - 1 cup (150 g),,Pineapple - 150'g,1,1 cup,19.65,0.75,0.15,5.21,83.55,1.50,83.6,"pineapple → direct: 150g | pineapple → Carbs: 19.65, Protein: 0.75, Fat: 0.15, Fiber: 5.21, Energy: 83.55",,1,Easy,Low,,Fruit,Fruit,Pineapple,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,Pineapple,150'g,,bowl,200gm,9.83,0.38,0.08,2.61,41.78
8e347a87-3165-4f83-aafa-9b1124b9b15c,Chocolate Ragi Kulcha,"{""Ragi - 2 tbsp"",""Dark Chocolate - 2 tbsp"",""Ghee - 1/2 tsp"",""Whole Wheat Flour - 1.5 tbsp"",""Curd - 1 tbsp"",""Milk - 1 tbsp"",""Salt -  as per taste"",""Water - 1 cup"",""Oil - 1 tsp""}","Ragi - 2 tbsp
Dark Chocolate - 2 tbsp
Ghee - 1/2 tsp
Whole Wheat Flour - 1.5 tbsp
Curd - 1 tbsp
Milk - 1 tbsp
Salt -  as per taste
Water - 1 cup
Oil - 1 tsp",,"Ragi - 2'tbsp
Dark chocolate - 2'tbsp
Ghee - 0.5'tsp
Whole wheat flour - 1.5'tbsp
Curd - 1'tbsp
Milk - 1'tbsp
Oil - 1'tsp",1.5,1 kulcha,53.03,8.54,21.88,5.91,443.11,2.00,295.4,"ragi → 2'tbsp = 30g | ragi → Carbs: 21.6, Protein: 2.19, Fat: 0.39, Fiber: 3.35, Energy: 98.67 | dark chocolate → 2'tbsp = 30g | dark chocolate → Carbs: 13.77, Protein: 2.34, Fat: 12.78, Fiber: 0, Energy: 179.52 | ghee → 0.5'tsp = 2.5g | ghee → Carbs: 0, Protein: 0, Fat: 2.5, Fiber: 0, Energy: 22.5 | whole wheat flour → 1.5'tbsp = 22.5g | whole wheat flour → Carbs: 16.2, Protein: 2.97, Fat: 0.56, Fiber: 2.56, Energy: 81.72 | curd → 1'tbsp = 15g | curd → Carbs: 0.71, Protein: 0.53, Fat: 0.5, Fiber: 0, Energy: 9.38 | milk → 1'tbsp = 15g | milk → Carbs: 0.75, Protein: 0.51, Fat: 0.15, Fiber: 0, Energy: 6.33 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Hard,High,,Dessert,Dessert,Chocolate,,,,Vegetarian,"Nuts Free, Mushroom free",,Both,,Both,,All Season,,2,,"Ragi
Dark chocolate
Ghee
Whole wheat flour
Curd
Milk
Oil","2'tbsp
2'tbsp
0.5'tsp
1.5'tbsp
1'tbsp
1'tbsp
1'tsp",,Numbers,75gm,47.14,7.59,19.45,5.25,393.88
8e78a177-c35f-4814-af4a-d3b4caabda30,Gluten Free Porridge,"{""Fruits (Apple, Pomegranate) - 1/2 cup"",""Ragi Flour - 1-2 tbsp"",""Jaggery Powder (Optional) - 1/2 tsp"",""Nuts - 1 tsp"",""Water - 1/2 to 1 cup"",""Oil - 1 tsp""}","Fruits (Apple
 Pomegranate) - 1/2 cup
Ragi Flour - 1-2 tbsp
Jaggery Powder (Optional) - 1/2 tsp
Nuts - 1 tsp
Water - 1/2 to 1 cup
Oil - 1 tsp",,"Fruits - 80'g
Ragi flour - 2'tbsp
Nuts - 1'tsp
Oil - 1'tsp
Jaggery powder - 0.5'tsp",1,1 cup,39.35,4.05,6.61,2.1,232.42,2.00,232.4,"fruits → direct: 80g | fruits → Carbs: 14.32, Protein: 0.72, Fat: 0.24, Fiber: 0, Energy: 62.32 | ragi flour → 2'tbsp = 30g | ragi flour → Carbs: 22.5, Protein: 3.3, Fat: 1.29, Fiber: 2.1, Energy: 114.81 | nuts → 1'tsp = 5g | nuts → Carbs: 0.04, Protein: 0.03, Fat: 0.08, Fiber: 0, Energy: 0.92 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | jaggery powder → 0.5'tsp = 2.5g | jaggery powder → Carbs: 2.5, Protein: 0, Fat: 0, Fiber: 0, Energy: 9.38",,0,Medium,High,,Khichdi,Porridge,Ragi,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Metro,,All Season,,1,,"Fruits
Ragi flour
Nuts
Oil
Jaggery powder","80'g
2'tbsp
1'tsp
1'tsp
0.5'tsp",,Katori,200gm,19.68,2.03,3.31,1.05,116.21
8e8c525a-a0a4-4920-9ec7-d96982d7ab4e,Rice Noodles,"{""2 cups rice noodles"",""1 onion (sliced)"",""1 capsicum (sliced)"",""1/2 cabbage (shredded)"",""1 carrot (julienned)"",""6 mushrooms (sliced)"",""Juice of 2 lemons"",""3 cloves garlic (minced)"",""2 tbsp soy sauce"",""2 tbsp vinegar"",""1 tbsp sesame seeds"",""2 tbsp red chili flakes""}","2 cups rice noodles
1 onion (sliced)
1 capsicum (sliced)
1/2 cabbage (shredded)
1 carrot (julienned)
6 mushrooms (sliced)
Juice of 2 lemons
3 cloves garlic (minced)
2 tbsp soy sauce
2 tbsp vinegar
1 tbsp sesame seeds
2 tbsp red chili flakes",,"Rice noodles - 220'g
Onion - 1
Capsicum - 1
Cabbage - 0.5
Carrot - 1
Mushroom - 6
Sesame seeds - 1'tbsp",4,1.5 cup,215.12,26.17,9.45,23.44,1050,2.00,262.5,"rice noodles → direct: 220g | rice noodles → Carbs: 176.44, Protein: 13.09, Fat: 1.23, Fiber: 0, Energy: 769.12 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | capsicum → 1 × 119g = 119g | capsicum → Carbs: 2.98, Protein: 1.19, Fat: 0, Fiber: 3.81, Energy: 16.66 | cabbage → 0.5 × 500g = 250g | cabbage → Carbs: 14.5, Protein: 3.25, Fat: 0.25, Fiber: 6.9, Energy: 73 | carrot → 1 × 61g = 61g | carrot → Carbs: 3.97, Protein: 0.61, Fat: 0, Fiber: 2.74, Energy: 18.3 | mushroom → 6 × 20g = 120g | mushroom → Carbs: 3.96, Protein: 3.72, Fat: 0.36, Fiber: 3.73, Energy: 34.2 | sesame seeds → 1'tbsp = 15g | sesame seeds → Carbs: 3.53, Protein: 2.66, Fat: 7.46, Fiber: 2.58, Energy: 91.77",,,,,,Noodles,,,,,,,,,,,,,,,,,"Rice noodles
Onion
Capsicum
Cabbage
Carrot
Mushroom
Sesame seeds","220'g
1
1
0.5
1
6
1'tbsp",,Plate,200gm,26.89,3.27,1.18,2.93,131.25
